,Hit.Name,Gene,E.Value,Score,Genome,KO
973,317_TARA_SAMEA2622499_METAG_BNLJGNGC,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2622499,K03782
974,3348_TARA_SAMEA2622402_METAG_IKPHBABN,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2622402,K03782
975,346_TARA_SAMEA2622197_METAG_COANOGOL,K03782hits_moreStringent.align,0,1440.6,COANOGOL,K03782
976,3473_TARA_SAMEA2623826_METAG_OCIHHAIO,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2623826,K03782
977,571_TARA_SAMEA2621045_METAG_OHODKCPK,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2621045,K03782
978,644_TARA_SAMN05326644_METAG_PON00061,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMN05326644,K03782
979,794_TARA_SAMEA2621101_METAG_LOPADGMB,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2621101,K03782
980,814_TARA_SAMEA2622690_METAG_DLAHHAJP,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2622690,K03782
981,913_TARA_SAMEA2622695_METAG_ILPHFPJJ,K03782hits_moreStringent.align,0,1440.6,Alteromonas_australica_SAMEA2622695,K03782
982,61_TARA_SAMEA2622074_METAG_LMCNBJON,K03782hits_moreStringent.align,0,1440.3,Alteromonas_australica_SAMEA2622074,K03782
983,3043_2585427644,K03782hits_moreStringent.align,0,1439.4,Alteromonas_australica_H17,K03782
984,2620_TARA_SAMEA2620065_METAG_OKKLCHLP,K03782hits_moreStringent.align,0,1439.1,Alteromonas_australica_SAMEA2620065,K03782
985,385_TARA_SAMEA2619974_METAG_DFCIFEPC,K03782hits_moreStringent.align,0,1439.1,DFCIFEPC,K03782
986,696_GCF_015767655.1,K03782hits_moreStringent.align,0,1439.1,Alteromonas_sp_B31_7,K03782
987,732_TARA_SAMEA2620198_METAG_KLFKEFEP,K03782hits_moreStringent.align,0,1439.1,Alteromonas_australica_SAMEA2620198,K03782
988,331_TARA_SAMEA2620217_METAG_KNGANELN,K03782hits_moreStringent.align,0,1438.9,Alteromonas_australica_SAMEA2620217,K03782
989,1157_BGEO_SAMN07136710_METAG_AFAMJGBL,K03782hits_moreStringent.align,0,1438.9,Alteromonas_australica_SAMN07136710,K03782
990,2338_MALA_SAMN05422130_METAG_DBLLJBCG,K03782hits_moreStringent.align,0,1436.7,Alteromonas_sp_SAMN05422130,K03782
991,1379_2802429358,K03782hits_moreStringent.align,0,1436,Alteromonas_sp_MED668,K03782
992,1882_TARA_SAMN05326645_METAG_PSE00118,K03782hits_moreStringent.align,0,1432.9,Alteromonas_sp_SAMN05326645,K03782
993,2473_TARA_SAMEA2621779_METAG_DHJPEKIP,K03782hits_moreStringent.align,0,1432.9,Alteromonas_sp_SAMEA2621779,K03782
994,3446_2751185844,K03782hits_moreStringent.align,0,1431.5,Alteromonas_sp_LTR,K03782
995,3749_2857284938,K03782hits_moreStringent.align,0,1431.5,Alteromonas_sp_LOR,K03782
996,833_2899561542,K03782hits_moreStringent.align,0,1430.7,Alteromonas_sp_KS69,K03782
997,1786_TARA_SAMEA4398193_METAG_IINLEEHA,K03782hits_moreStringent.align,0,1430.3,Alteromonas_naphthalenivorans_SAMEA4398193,K03782
998,3273_2687453500,K03782hits_moreStringent.align,0,1430,Alteromonas_stellipolaris_LMG_21861,K03782
999,3274_2687453434,K03782hits_moreStringent.align,0,1430,Alteromonas_sp_Mac2,K03782
1000,3302_2687453355,K03782hits_moreStringent.align,0,1430,Alteromonas_sp_Mac1,K03782
1001,3378_2684623167,K03782hits_moreStringent.align,0,1430,Alteromonas_stellipolaris_PQQ_42,K03782
1002,3274_2687453643,K03782hits_moreStringent.align,0,1429.8,Alteromonas_stellipolaris_R10SW13,K03782
1003,2675_BGEO_SAMN07136711_METAG_EOPKMDLC,K03782hits_moreStringent.align,0,1429.8,Alteromonas_naphthalenivorans_SAMN07136711,K03782
1004,439_TARA_SAMEA4398001_METAG_GALICGPG,K03782hits_moreStringent.align,0,1429.8,Alteromonas_naphthalenivorans_SAMEA4398001,K03782
1005,3372_GCF_900654235.1,K03782hits_moreStringent.align,0,1428.7,Alteromonas_sp_76_1,K03782
1006,177_2504136012,K03782hits_moreStringent.align,0,1428.5,Alteromonas_naphthalenivorans_SN2,K03782
1007,1226_TARA_SAMEA4397023_METAG_BMLDLMJI,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397023,K03782
1008,1315_TARA_SAMEA4397091_METAG_OHBHGPGP,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397091,K03782
1009,158_TARA_SAMEA4397157_METAG_EIKGCICO,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397157,K03782
1010,1977_TARA_SAMEA4397278_METAG_MPBNPLCD,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397278,K03782
1011,262_TARA_SAMEA4397516_METAG_ODHMDPHJ,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397516,K03782
1012,2906_TARA_SAMEA4396515_METAG_LLIFOMKD,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4396515,K03782
1013,2918_TARA_SAMEA4397536_METAG_JOOLCOKF,K03782hits_moreStringent.align,0,1427.7,Alteromonas_naphthalenivorans_SAMEA4397536,K03782
1014,1807_2802429350,K03782hits_moreStringent.align,0,1426.7,Alteromonas_sp_ARS20,K03782
1015,3379_2687453219,K03782hits_moreStringent.align,0,1425.7,Alteromonas_stellipolaris_PQQ_44,K03782
1016,3910_2885134237,K03782hits_moreStringent.align,0,1403.9,Alteromonas_sp_KUL49,K03782
1017,2371_MALA_SAMN05422169_METAG_JIKBLNIN,K03782hits_moreStringent.align,0,1400.6,Alteromonas_macleodii_SAMN05422169,K03782
1018,4168_2844289591,K03782hits_moreStringent.align,0,1361.9,Alteromonas_alba_190,K03782
1019,2263_TARA_SAMEA2622219_METAG_IJFLGBIM,K03782hits_moreStringent.align,0,1361.1,Alteromonas_sp_SAMEA2622219,K03782
1020,2869_TARA_SAMEA2622923_METAG_HGEKPCMK,K03782hits_moreStringent.align,0,1361.1,Alteromonas_sp_SAMEA2622923,K03782
1021,1076_TARA_SAMEA2591074_METAG_BGMPHGLH,K03782hits_moreStringent.align,0,1360.8,Alteromonas_sp_SAMEA2591074_BGMPHGLH,K03782
1022,1943_TARA_SAMN05326649_METAG_SOC00002,K03782hits_moreStringent.align,0,1360.6,Alteromonas_sp_SAMN05326649,K03782
1023,3526_TARA_SAMEA2622197_METAG_GALLFCOI,K03782hits_moreStringent.align,0,1360.6,Alteromonas_sp_SAMEA2622197,K03782
1024,3836_TARA_SAMEA2621487_METAG_JEJEPAEM,K03782hits_moreStringent.align,0,1360.6,Alteromonas_sp_SAMEA2621487,K03782
1025,386_TARA_SAMEA2623314_METAG_DIEBDOOH,K03782hits_moreStringent.align,0,1360.6,Alteromonas_sp_SAMEA2623314,K03782
1026,1922_MARD_SAMN10233659_REFG_MMP10233659,K03782hits_moreStringent.align,0,1360.4,Alteromonas_sp_SAMN10233659,K03782
1027,3333_2855655360,K03782hits_moreStringent.align,0,1360.4,Alteromonas_oceani_S35,K03782
1028,2059_TARA_SAMEA2622801_METAG_IFPFBHNC,K03782hits_moreStringent.align,0,1360.4,Alteromonas_sp_SAMEA2622801,K03782
1029,126_TARA_SAMEA2622376_METAG_LCDBHBPD,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622376,K03782
1030,1311_TARA_SAMEA2622149_METAG_PCNPJDCB,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622149,K03782
1031,1316_TARA_SAMEA2622097_METAG_HBPMPIGL,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622097,K03782
1032,1428_TARA_SAMEA2622677_METAG_JBANDMDG,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622677,K03782
1033,1679_TARA_SAMEA2622690_METAG_ILHJBOEO,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622690,K03782
1034,1679_TARA_SAMEA2622843_METAG_DPGBJJPG,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622843,K03782
1035,171_TARA_SAMEA2622652_METAG_NHABKKKL,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622652,K03782
1036,200_TARA_SAMEA2622737_METAG_KJIKBCNM,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622737,K03782
1037,249_TARA_SAMN05326640_METAG_ANE00087,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMN05326640,K03782
1038,2520_TARA_SAMEA2622695_METAG_NDMJOCCC,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622695,K03782
1039,3033_TARA_SAMEA2622658_METAG_OHKNJPFH,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622658,K03782
1040,505_TARA_SAMEA2622765_METAG_KBIKNAHF,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622765,K03782
1041,773_TARA_SAMEA2622716_METAG_LLMPBKJB,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622716,K03782
1042,905_TARA_SAMEA2622733_METAG_NOPBGIBP,K03782hits_moreStringent.align,0,1360.3,Alteromonas_sp_SAMEA2622733,K03782
1043,623_TARA_SAMEA2621216_METAG_KOELIADL,K03782hits_moreStringent.align,0,1357.6,Alteromonas_sp_SAMEA2621216,K03782
1044,1516_2899565944,K03782hits_moreStringent.align,0,1357.1,Alteromonas_sediminis_U0105,K03782
1045,2742_MALA_SAMN05422120_METAG_NDMHKPKD,K03782hits_moreStringent.align,0,1355,Alteromonas_sp_SAMN05422120,K03782
1046,3023_TARA_SAMEA2623098_METAG_EGJHKEDJ,K03782hits_moreStringent.align,0,1354,Alteromonas_sp_SAMEA2623098,K03782
1047,4391_2834723206,K03782hits_moreStringent.align,0,1351.1,Alteromonas_lipolytica_JW12,K03782
1048,333_2721755521,K03782hits_moreStringent.align,0,1323.7,Alteromonas_sp_RW2A1,K03782
1049,2870_2841454579,K03782hits_moreStringent.align,0,1321.6,Alteromonas_sp_RKMC_009,K03782
1050,3002_2855643116,K03782hits_moreStringent.align,0,1321.5,Alteromonas_confluentis_KCTC_42603,K03782
1051,3052_2834719733,K03782hits_moreStringent.align,0,1321.3,Alteromonas_aestuariivivens_KCTC_52655,K03782
1052,2211_MALA_SAMN05422120_METAG_BOFCDAAO,K03782hits_moreStringent.align,0,1320.7,Alteromonas_confluentis_SAMN05422120,K03782
1053,520_2855647486,K03782hits_moreStringent.align,0,1317.8,Alteromonas_indica_IO390401,K03782
1054,1442_TARA_SAMEA2620217_METAG_KNGANELN,K03782hits_moreStringent.align,0,1316.5,Alteromonas_australica_SAMEA2620217,K03782
1055,2620_TARA_SAMEA2619974_METAG_DFCIFEPC,K03782hits_moreStringent.align,0,1316.5,DFCIFEPC,K03782
1056,3261_2802429350,K03782hits_moreStringent.align,0,1316.5,Alteromonas_sp_ARS20,K03782
1057,1127_TARA_SAMEA2622656_METAG_ONBBOINN,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622656,K03782
1058,1129_TARA_SAMEA2623826_METAG_OCIHHAIO,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2623826,K03782
1059,1201_TARA_SAMEA2623135_METAG_DJILNNCH,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2623135,K03782
1060,1356_TARA_SAMEA2621176_METAG_JENGLJNG,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621176,K03782
1061,1393_TARA_SAMN05326644_METAG_PON00061,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMN05326644,K03782
1062,1449_TARA_SAMEA2621045_METAG_OHODKCPK,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621045,K03782
1063,1505_TARA_SAMEA2622801_METAG_LFPDDPPB,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622801,K03782
1064,1544_TARA_SAMEA2621066_METAG_EHDOKGKK,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621066,K03782
1065,1570_TARA_SAMEA2622690_METAG_DLAHHAJP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622690,K03782
1066,1584_TARA_SAMEA2622197_METAG_COANOGOL,K03782hits_moreStringent.align,0,1316.2,COANOGOL,K03782
1067,1787_TARA_SAMEA2622097_METAG_CBGOIALJ,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622097,K03782
1068,197_TARA_SAMEA2622074_METAG_LMCNBJON,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622074,K03782
1069,2031_TARA_SAMEA2621037_METAG_BOIEAKJP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621037,K03782
1070,2081_TARA_SAMEA2623295_METAG_JAJGGAMP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2623295,K03782
1071,2562_TARA_SAMEA2622923_METAG_FFMAPNPA,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622923,K03782
1072,3054_TARA_SAMEA2622695_METAG_ILPHFPJJ,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622695,K03782
1073,3138_TARA_SAMEA2622716_METAG_EODCONKG,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622716,K03782
1074,3197_TARA_SAMEA2622673_METAG_KABGAJCP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622673,K03782
1075,3239_TARA_SAMEA2621076_METAG_GINCPJEM,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621076,K03782
1076,3287_TARA_SAMEA2622499_METAG_BNLJGNGC,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622499,K03782
1077,3336_TARA_SAMEA2622737_METAG_EHIMIIMP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622737,K03782
1078,3376_TARA_SAMEA2622678_METAG_EMNMIPDN,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622678,K03782
1079,3511_TARA_SAMEA2623314_METAG_DPHFBFLK,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2623314,K03782
1080,3514_TARA_SAMEA2621021_METAG_JAJGGMJP,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2621021,K03782
1081,684_TARA_SAMEA2622149_METAG_IIKHAJAF,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622149,K03782
1082,687_TARA_SAMEA2622696_METAG_FJMHLBNK,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622696,K03782
1083,925_TARA_SAMEA2622119_METAG_AHJCKKBI,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622119,K03782
1084,984_TARA_SAMEA2622402_METAG_IKPHBABN,K03782hits_moreStringent.align,0,1316.2,Alteromonas_australica_SAMEA2622402,K03782
1085,1467_TARA_SAMEA2622823_METAG_PBNJCJBB,K03782hits_moreStringent.align,0,1316,Alteromonas_australica_SAMEA2622823,K03782
1086,3050_TARA_SAMEA2591132_METAG_KHLCFNJJ,K03782hits_moreStringent.align,0,1316,Alteromonas_australica_SAMEA2591132,K03782
1087,1425_TARA_SAMEA2621155_METAG_BMEOCPIO,K03782hits_moreStringent.align,0,1315.9,Alteromonas_australica_SAMEA2621155,K03782
1088,2942_TARA_SAMEA2621242_METAG_MFCNHMLF,K03782hits_moreStringent.align,0,1315.9,Alteromonas_australica_SAMEA2621242,K03782
1089,1450_TARA_SAMEA2621044_METAG_NOLHAABM,K03782hits_moreStringent.align,0,1315.7,Alteromonas_australica_SAMEA2621044,K03782
1090,1316_TARA_SAMEA2621295_METAG_EFHEAJNM,K03782hits_moreStringent.align,0,1315.5,Alteromonas_australica_SAMEA2621295,K03782
1091,1578_TARA_SAMEA2620882_METAG_GJEPBGGD,K03782hits_moreStringent.align,0,1315.5,Alteromonas_australica_SAMEA2620882,K03782
1092,3180_TARA_SAMEA2621020_METAG_DGKNMHLE,K03782hits_moreStringent.align,0,1315.5,Alteromonas_australica_SAMEA2621020,K03782
1093,3376_TARA_SAMEA2623513_METAG_PGGKNGAJ,K03782hits_moreStringent.align,0,1315.5,Alteromonas_australica_SAMEA2623513,K03782
1094,1329_BGEO_SAMN07136710_METAG_AFAMJGBL,K03782hits_moreStringent.align,0,1315.3,Alteromonas_australica_SAMN07136710,K03782
1095,1391_TARA_SAMEA2621099_METAG_AKPJHAOI,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2621099,K03782
1096,3472_2639762924,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_DE170,K03782
1097,3145_2585427644,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_H17,K03782
1098,2869_TARA_SAMEA2621092_METAG_JEDFGNEM,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2621092,K03782
1099,2904_TARA_SAMEA2621013_METAG_FHBCEPPH,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2621013,K03782
1100,3076_TARA_SAMEA2621232_METAG_LHMCJHIB,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2621232,K03782
1101,3175_TARA_SAMEA2621216_METAG_ANKHBPBN,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2621216,K03782
1102,3215_TARA_SAMEA2620995_METAG_BFDFBIKP,K03782hits_moreStringent.align,0,1315.2,Alteromonas_australica_SAMEA2620995,K03782
1103,1066_TARA_SAMEA2621779_METAG_AKPKIDGA,K03782hits_moreStringent.align,0,1314.6,Alteromonas_australica_SAMEA2621779,K03782
1104,590_GCF_015767655.1,K03782hits_moreStringent.align,0,1313.4,Alteromonas_sp_B31_7,K03782
1105,1212_2791355104,K03782hits_moreStringent.align,0,1313,Alteromonas_pelagimontana_512,K03782
1106,465_2802429386,K03782hits_moreStringent.align,0,1311.8,Alteromonas_sp_NP15,K03782
1107,3200_GCF_009759785.1,K03782hits_moreStringent.align,0,1304.3,Alteromonas_mediterranea_AltCH17,K03782
1108,3073_GCF_006517095.1,K03782hits_moreStringent.align,0,1303,Alteromonas_mediterranea_PT11,K03782
1109,3437_2721755799,K03782hits_moreStringent.align,0,1303,Alteromonas_mediterranea_RG65,K03782
1110,3351_GCF_903772925.1,K03782hits_moreStringent.align,0,1302.3,Alteromonas_fortis_ALFOR1,K03782
1111,2521_2899550177,K03782hits_moreStringent.align,0,1301.3,Alteromonas_portus_HB161718,K03782
1112,3058_2721755611,K03782hits_moreStringent.align,0,1301.1,Alteromonas_mediterranea_AR43,K03782
1113,3078_2721755798,K03782hits_moreStringent.align,0,1301.1,Alteromonas_mediterranea_CP49,K03782
1114,3029_2718218105,K03782hits_moreStringent.align,0,1301,Alteromonas_mediterranea_CP48,K03782
1115,1768_2899554215,K03782hits_moreStringent.align,0,1300.6,Alteromonas_ponticola_MYP5,K03782
1116,3233_2561511203,K03782hits_moreStringent.align,0,1300.4,Alteromonas_macleodii__Ionian_Sea_U4_,K03782
1117,3276_2554235400,K03782hits_moreStringent.align,0,1300.4,Alteromonas_macleodii__Ionian_Sea_U8_,K03782
1118,3280_2554235399,K03782hits_moreStringent.align,0,1300.4,Alteromonas_macleodii__Ionian_Sea_U7_,K03782
1119,13_2524614846,K03782hits_moreStringent.align,0,1299.6,Alteromonas_sp_ALT199,K03782
1120,2974_GCF_006517115.1,K03782hits_moreStringent.align,0,1299,Alteromonas_mediterranea_PT15,K03782
1121,100_MARD_SAMN10134660_REFG_MMP10134660,K03782hits_moreStringent.align,0,1297.4,Alteromonas_sp_SAMN10134660,K03782
1122,2041_GCF_003443615.1,K03782hits_moreStringent.align,0,1297.4,Alteromonas_sp_BL110,K03782
1123,928_2899561542,K03782hits_moreStringent.align,0,1293.5,Alteromonas_sp_KS69,K03782
1124,3369_2687453500,K03782hits_moreStringent.align,0,1291.5,Alteromonas_stellipolaris_LMG_21861,K03782
1125,3389_2684623042,K03782hits_moreStringent.align,0,1291.5,Alteromonas_stellipolaris_LMG21856,K03782
1126,3475_2684623167,K03782hits_moreStringent.align,0,1291.5,Alteromonas_stellipolaris_PQQ_42,K03782
1127,3473_2687453219,K03782hits_moreStringent.align,0,1291.4,Alteromonas_stellipolaris_PQQ_44,K03782
1128,3465_GCF_900654235.1,K03782hits_moreStringent.align,0,1290.5,Alteromonas_sp_76_1,K03782
1129,1292_TARA_SAMEA4397536_METAG_JOOLCOKF,K03782hits_moreStringent.align,0,1290.4,Alteromonas_naphthalenivorans_SAMEA4397536,K03782
1130,2916_TARA_SAMEA4396515_METAG_LLIFOMKD,K03782hits_moreStringent.align,0,1290.4,Alteromonas_naphthalenivorans_SAMEA4396515,K03782
1131,2998_TARA_SAMEA4397023_METAG_BMLDLMJI,K03782hits_moreStringent.align,0,1290.4,Alteromonas_naphthalenivorans_SAMEA4397023,K03782
1132,918_TARA_SAMEA4397091_METAG_OHBHGPGP,K03782hits_moreStringent.align,0,1290.4,Alteromonas_naphthalenivorans_SAMEA4397091,K03782
1133,375_TARA_SAMEA4397157_METAG_EIKGCICO,K03782hits_moreStringent.align,0,1289.7,Alteromonas_naphthalenivorans_SAMEA4397157,K03782
1134,486_TARA_SAMEA4397278_METAG_MPBNPLCD,K03782hits_moreStringent.align,0,1289.7,Alteromonas_naphthalenivorans_SAMEA4397278,K03782
1135,952_BGEO_SAMN07136711_METAG_EOPKMDLC,K03782hits_moreStringent.align,0,1289.7,Alteromonas_naphthalenivorans_SAMN07136711,K03782
1136,2980_TARA_SAMEA4398193_METAG_IINLEEHA,K03782hits_moreStringent.align,0,1287.4,Alteromonas_naphthalenivorans_SAMEA4398193,K03782
1137,3370_2687453643,K03782hits_moreStringent.align,0,1286.2,Alteromonas_stellipolaris_R10SW13,K03782
1138,3371_2687453434,K03782hits_moreStringent.align,0,1286.1,Alteromonas_sp_Mac2,K03782
1139,3399_2687453355,K03782hits_moreStringent.align,0,1286.1,Alteromonas_sp_Mac1,K03782
1140,84_2504136012,K03782hits_moreStringent.align,0,1285.1,Alteromonas_naphthalenivorans_SN2,K03782
1141,1316_TARA_SAMEA2591074_METAG_CINEHBFE,K03782hits_moreStringent.align,0,1282.6,Alteromonas_sp_SAMEA2591074,K03782
1142,1850_2802429358,K03782hits_moreStringent.align,0,1282.6,Alteromonas_sp_MED668,K03782
1143,291_2902028997,K03782hits_moreStringent.align,0,1251.2,Alteromonas_sp_KUL42,K03782
1144,1057_TARA_SAMEA4398001_METAG_GALICGPG,K03782hits_moreStringent.align,0,1234.1,Alteromonas_naphthalenivorans_SAMEA4398001,K03782
1145,1800_TARA_SAMEA2591074_METAG_BGMPHGLH,K03782hits_moreStringent.align,0,1228.7,Alteromonas_sp_SAMEA2591074_BGMPHGLH,K03782
1146,1158_TARA_SAMEA2621132_METAG_LILFEADH,K03782hits_moreStringent.align,0,1228.3,Alteromonas_australica_SAMEA2621132,K03782
1147,3459_2844289591,K03782hits_moreStringent.align,0,1227.5,Alteromonas_alba_190,K03782
1148,4136_MALA_SAMN05422120_METAG_NDMHKPKD,K03782hits_moreStringent.align,0,1227.1,Alteromonas_sp_SAMN05422120,K03782
1149,2618_TARA_SAMEA2622197_METAG_GALLFCOI,K03782hits_moreStringent.align,0,1225.6,Alteromonas_sp_SAMEA2622197,K03782
1150,3060_TARA_SAMN05326649_METAG_SOC00002,K03782hits_moreStringent.align,0,1225.6,Alteromonas_sp_SAMN05326649,K03782
1151,953_TARA_SAMEA2621487_METAG_JEJEPAEM,K03782hits_moreStringent.align,0,1225.6,Alteromonas_sp_SAMEA2621487,K03782
1152,3023_2885134237,K03782hits_moreStringent.align,0,1211.5,Alteromonas_sp_KUL49,K03782
1153,3262_2857284938,K03782hits_moreStringent.align,0,1209.8,Alteromonas_sp_LOR,K03782
1154,450_2751185844,K03782hits_moreStringent.align,0,1209.8,Alteromonas_sp_LTR,K03782
1155,2467_2834719733,K03782hits_moreStringent.align,0,1208.6,Alteromonas_aestuariivivens_KCTC_52655,K03782
1156,332_2721755521,K03782hits_moreStringent.align,0,1207.9,Alteromonas_sp_RW2A1,K03782
1157,2395_2802429358,K03782hits_moreStringent.align,0,1207.5,Alteromonas_sp_MED668,K03782
1158,1315_TARA_SAMEA2591074_METAG_CINEHBFE,K03782hits_moreStringent.align,0,1207,Alteromonas_sp_SAMEA2591074,K03782
1159,1851_2802429358,K03782hits_moreStringent.align,0,1207,Alteromonas_sp_MED668,K03782
1160,2867_MALA_SAMN05422130_METAG_DBLLJBCG,K03782hits_moreStringent.align,0,1205.9,Alteromonas_sp_SAMN05422130,K03782
1161,1114_2802429381,K03782hits_moreStringent.align,0,1199.1,Alteromonas_sp_MED681,K03782
1162,2487_2721755521,K03782hits_moreStringent.align,0,1199.1,Alteromonas_sp_RW2A1,K03782
1163,2608_2775506997,K03782hits_moreStringent.align,0,1199.1,Alteromonas_sp_MB_3u_76,K03782
1164,838_2802429356,K03782hits_moreStringent.align,0,1192.9,Alteromonas_sp_EAC37,K03782
1165,1920_2802429352,K03782hits_moreStringent.align,0,1152.8,Alteromonas_sp_CPC291,K03782
1166,2895_TARA_SAMEA2622837_METAG_AJLMAJKC,K03782hits_moreStringent.align,0,1147.2,Alteromonas_macleodii_SAMEA2622837,K03782
1167,945_TARA_SAMEA2621204_METAG_JIFCLNHI,K03782hits_moreStringent.align,0,1141.5,Alteromonas_australica_SAMEA2621204,K03782
1168,369_MALA_SAMN05422117_METAG_EAAGNDHC,K03782hits_moreStringent.align,0,1125.9,Alteromonas_macleodii_SAMN05422117,K03782
1169,1367_TARA_SAMEA2621839_METAG_MGLIPNEN,K03782hits_moreStringent.align,0,1125.6,Alteromonas_sp_SAMEA2621839,K03782
1170,3078_TARA_SAMEA2621779_METAG_BKOBJOML,K03782hits_moreStringent.align,0,1125.6,Alteromonas_sp_SAMEA2621779_BKOBJOML,K03782
1171,1783_TARA_SAMEA2622923_METAG_HGEKPCMK,K03782hits_moreStringent.align,0,1119.8,Alteromonas_sp_SAMEA2622923,K03782
1172,1475_TARA_SAMEA2622676_METAG_BIMHMBHP,K03782hits_moreStringent.align,0,1119.4,Alteromonas_sp_SAMEA2622676,K03782
1173,2198_TARA_SAMEA2622048_METAG_IMLALHCJ,K03782hits_moreStringent.align,0,1116.6,Alteromonas_sp_SAMEA2622048,K03782
1174,2246_2899554215,K03782hits_moreStringent.align,0,1084.3,Alteromonas_ponticola_MYP5,K03782
1175,3018_TARA_SAMEA2622048_METAG_DBDFGENL,K03782hits_moreStringent.align,0,1081.7,Alteromonas_australica_SAMEA2622048,K03782
1176,1346_BGEO_SAMN07136708_METAG_KMOHFEJM,K03782hits_moreStringent.align,0,1078.1,Alteromonas_australica_SAMN07136708,K03782
1177,2096_MALA_SAMN05422164_METAG_ENHHGIGI,K03782hits_moreStringent.align,0,1076.5,Alteromonas_macleodii_SAMN05422164,K03782
1178,1000_TARA_SAMEA2622656_METAG_ONBBOINN,K03782hits_moreStringent.align,0,1063.6,Alteromonas_australica_SAMEA2622656,K03782
